age,fnlwgt,marital_status,relationship,race,sex,capital_gain,capital_loss,hours_per_week,income,workclass_grouped,education_grouped,occupation_grouped,native_country_grouped
41,92968,Never-married,Not-in-family,Black,Male,0,0,40,<=50K,Government,Advanced,Support,USA
43,167151,Divorced,Unmarried,Black,Female,0,0,60,<=50K,Private,Bachelors,White-Collar,USA
21,186648,Separated,Own-child,White,Male,0,0,40,<=50K,Private,Dropout,Blue-Collar,USA
37,421633,Divorced,Unmarried,Black,Female,0,0,40,<=50K,Private,Some College,Blue-Collar,USA
45,192793,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Government,Some College,Service,USA
64,102041,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Dropout,Sales,USA
49,39518,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Private,Some College,Support,USA
32,175856,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Some College,Sales,USA
38,166416,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,High School,Blue-Collar,USA
84,132806,Widowed,Not-in-family,White,Female,0,0,13,<=50K,Private,High School,Service,USA
45,183092,Never-married,Not-in-family,Black,Female,0,0,40,<=50K,Private,Some College,White-Collar,USA
48,180695,Divorced,Not-in-family,White,Female,0,0,38,<=50K,Private,Some College,White-Collar,USA
61,347445,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Government,Advanced,White-Collar,USA
51,128143,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Private,Some College,Blue-Collar,USA
33,62155,Never-married,Not-in-family,Black,Male,0,0,35,<=50K,Private,Some College,Sales,USA
42,261929,Married-civ-spouse,Husband,White,Male,7688,0,40,>50K,Private,Bachelors,White-Collar,USA
23,169104,Never-married,Own-child,Asian-Pac-Islander,Male,0,0,25,<=50K,Private,Some College,Sales,USA
17,151141,Never-married,Own-child,White,Male,0,0,30,<=50K,Private,Dropout,Blue-Collar,USA
78,180239,Widowed,Unmarried,Asian-Pac-Islander,Male,0,0,40,<=50K,Private,Advanced,Blue-Collar,Other Asia
35,280966,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Private,Bachelors,Sales,USA
22,207782,Never-married,Own-child,White,Male,0,0,20,<=50K,Private,Some College,Blue-Collar,USA
48,379883,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Private,Advanced,White-Collar,Central America
19,243941,Never-married,Own-child,Amer-Indian-Eskimo,Female,0,1721,25,<=50K,Private,Some College,Sales,USA
46,182414,Married-civ-spouse,Husband,White,Male,0,0,55,>50K,Private,Advanced,White-Collar,USA
31,156192,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Private,Some College,Blue-Collar,USA
49,391585,Married-civ-spouse,Husband,White,Male,15024,0,40,>50K,Government,Bachelors,White-Collar,USA
56,269681,Divorced,Unmarried,White,Female,0,0,35,<=50K,Private,High School,Blue-Collar,USA
32,402361,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Government,High School,White-Collar,USA
28,47907,Never-married,Not-in-family,White,Female,0,0,40,<=50K,Private,Bachelors,White-Collar,USA
46,192835,Married-civ-spouse,Husband,White,Male,0,0,48,<=50K,Private,Some College,Blue-Collar,USA
38,205339,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Dropout,Blue-Collar,USA
36,266461,Never-married,Own-child,Black,Male,0,0,48,<=50K,Private,High School,Blue-Collar,USA
40,475322,Separated,Own-child,White,Male,0,0,50,<=50K,Self-Employed,Bachelors,Blue-Collar,USA
24,69640,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Government,Some College,Service,USA
17,244602,Never-married,Own-child,White,Male,0,0,15,<=50K,Private,Dropout,Service,USA
31,114691,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Private,High School,Blue-Collar,USA
29,55390,Never-married,Not-in-family,White,Male,0,0,45,<=50K,Private,Some College,Support,USA
45,154430,Divorced,Not-in-family,White,Female,0,0,35,<=50K,Private,Some College,Blue-Collar,USA
46,141221,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,>50K,Private,Bachelors,White-Collar,Asia
43,70055,Married-civ-spouse,Husband,White,Male,0,0,56,<=50K,Government,Some College,Service,USA
44,82601,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Bachelors,Blue-Collar,USA
40,106501,Married-civ-spouse,Husband,White,Male,2829,0,50,<=50K,Private,High School,Blue-Collar,USA
49,131918,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,Private,Some College,Blue-Collar,USA
28,100829,Married-civ-spouse,Wife,White,Female,0,0,50,>50K,Private,Bachelors,White-Collar,USA
26,248990,Never-married,Own-child,White,Male,0,0,40,<=50K,Private,Some College,Blue-Collar,USA
57,35561,Married-civ-spouse,Husband,White,Male,0,0,60,>50K,Self-Employed,High School,Blue-Collar,USA
44,178417,Married-civ-spouse,Own-child,White,Male,0,0,40,>50K,Government,High School,Service,USA
21,90896,Never-married,Own-child,White,Female,0,0,40,<=50K,Private,High School,Blue-Collar,USA
69,185039,Married-civ-spouse,Husband,White,Male,9386,0,12,>50K,Self-Employed,High School,White-Collar,USA
22,117747,Never-married,Other-relative,Asian-Pac-Islander,Female,0,0,40,<=50K,Private,Some College,Blue-Collar,Asia
47,140644,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Government,Some College,Service,USA
25,177017,Never-married,Not-in-family,White,Male,0,1504,37,<=50K,Private,High School,Sales,USA
43,185670,Widowed,Unmarried,White,Female,0,0,21,<=50K,Private,Dropout,White-Collar,North America
38,320305,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Dropout,White-Collar,USA
38,223004,Never-married,Own-child,White,Male,0,0,40,<=50K,Private,Some College,Service,USA
56,191330,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Private,Some College,Blue-Collar,USA
30,148959,Divorced,Not-in-family,White,Male,0,0,35,<=50K,Self-Employed,Some College,Blue-Collar,USA
35,25955,Never-married,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,<=50K,Private,Dropout,Service,USA
22,199915,Never-married,Own-child,White,Female,0,0,10,<=50K,Private,Some College,Service,USA
33,175509,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Government,High School,Service,USA
24,224716,Never-married,Own-child,White,Male,0,0,40,<=50K,Private,High School,Blue-Collar,USA
32,174789,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,Self-Employed,Bachelors,White-Collar,USA
41,293485,Married-civ-spouse,Wife,White,Female,3103,0,40,>50K,Government,Some College,White-Collar,USA
25,261979,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Government,High School,White-Collar,USA
64,213574,Married-civ-spouse,Husband,White,Male,2635,0,10,<=50K,Self-Employed,High School,Blue-Collar,USA
51,305673,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Private,Some College,Blue-Collar,North America
52,103794,Divorced,Not-in-family,White,Female,0,0,35,<=50K,Self-Employed,Some College,White-Collar,USA
33,232650,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Private,Bachelors,Sales,USA
61,79827,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,Private,High School,White-Collar,USA
42,284758,Divorced,Unmarried,White,Female,0,0,40,<=50K,Private,High School,White-Collar,USA
39,210610,Married-civ-spouse,Husband,White,Male,0,0,31,>50K,Self-Employed,Advanced,White-Collar,Central America
46,97863,Married-civ-spouse,Husband,White,Male,5178,0,40,>50K,Government,Some College,White-Collar,USA
45,169324,Divorced,Unmarried,Black,Female,0,0,40,<=50K,Private,Dropout,Service,Other
28,204516,Never-married,Not-in-family,White,Male,0,0,45,<=50K,Private,Dropout,Blue-Collar,USA
38,316211,Divorced,Own-child,White,Male,0,0,40,<=50K,Private,High School,Blue-Collar,USA
24,243368,Never-married,Not-in-family,White,Male,0,0,36,<=50K,Private,Dropout,Blue-Collar,North America
26,189590,Never-married,Not-in-family,White,Male,0,0,30,<=50K,Private,Some College,White-Collar,USA
25,178843,Never-married,Own-child,White,Female,0,0,15,<=50K,Private,Bachelors,White-Collar,USA
20,391679,Never-married,Other-relative,White,Male,0,0,60,<=50K,Private,High School,Sales,USA
57,258641,Never-married,Not-in-family,White,Male,0,0,40,>50K,Government,Bachelors,White-Collar,USA
20,236601,Never-married,Not-in-family,White,Male,0,0,20,<=50K,Private,Some College,Sales,USA
24,166827,Divorced,Not-in-family,White,Female,0,0,30,<=50K,Private,High School,Sales,USA
46,234690,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,High School,Sales,USA
39,179671,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Dropout,Blue-Collar,USA
48,193047,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Private,High School,White-Collar,USA
32,149368,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Private,Bachelors,White-Collar,USA
32,137184,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Some College,Blue-Collar,USA
32,83253,Married-civ-spouse,Husband,White,Male,0,0,60,<=50K,Private,Some College,Blue-Collar,USA
29,251526,Married-civ-spouse,Wife,White,Female,0,0,20,<=50K,Private,Some College,Support,USA
29,193152,Married-civ-spouse,Husband,White,Male,0,0,45,>50K,Private,Advanced,White-Collar,USA
36,47310,Never-married,Not-in-family,Black,Female,0,0,40,<=50K,Private,High School,Service,USA
64,64101,Married-civ-spouse,Husband,White,Male,0,0,24,<=50K,Self-Employed,Dropout,White-Collar,USA
27,156266,Never-married,Own-child,Amer-Indian-Eskimo,Male,0,0,20,<=50K,Private,High School,Sales,USA
25,214925,Never-married,Own-child,Black,Male,0,0,40,<=50K,Private,Dropout,Blue-Collar,USA
24,68577,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Some College,Blue-Collar,USA
46,83082,Never-married,Not-in-family,White,Female,0,0,33,<=50K,Private,Some College,White-Collar,USA
47,306473,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Government,Some College,Blue-Collar,USA
59,118479,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K,Private,Bachelors,White-Collar,Asia
40,189189,Married-civ-spouse,Wife,White,Female,0,0,20,<=50K,Government,Bachelors,White-Collar,USA
50,197054,Divorced,Not-in-family,White,Male,0,0,50,>50K,Self-Employed,Advanced,Sales,USA
39,61343,Married-civ-spouse,Husband,White,Male,0,0,60,<=50K,Private,Dropout,Blue-Collar,USA
31,498267,Separated,Own-child,Black,Male,0,0,40,<=50K,Government,High School,Service,USA
17,183066,Never-married,Own-child,White,Female,0,0,40,<=50K,Private,Dropout,Service,USA
22,41763,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Private,Some College,White-Collar,USA
19,340567,Never-married,Not-in-family,White,Male,0,0,55,<=50K,Private,Dropout,Blue-Collar,North America
28,148429,Married-civ-spouse,Husband,White,Male,2885,0,40,<=50K,Private,High School,Blue-Collar,USA
52,125796,Never-married,Not-in-family,Black,Male,0,0,40,<=50K,Government,High School,White-Collar,USA
52,186117,Married-civ-spouse,Husband,White,Male,0,0,56,>50K,Government,High School,Service,USA
25,321223,Divorced,Not-in-family,White,Female,0,0,20,<=50K,Private,Some College,Service,USA
56,169528,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Self-Employed,High School,Blue-Collar,USA
25,344804,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,Private,High School,Service,North America
63,114011,Divorced,Not-in-family,White,Female,0,0,40,<=50K,Private,Dropout,Service,USA
44,468706,Married-civ-spouse,Husband,Black,Male,0,0,40,<=50K,Private,High School,Blue-Collar,USA
44,118947,Married-civ-spouse,Husband,White,Male,0,0,44,>50K,Private,Advanced,Sales,USA
38,187870,Married-civ-spouse,Husband,White,Male,7298,0,50,>50K,Private,Bachelors,White-Collar,USA
31,246439,Never-married,Not-in-family,White,Male,0,0,38,<=50K,Private,High School,Blue-Collar,USA
21,35424,Never-married,Own-child,White,Female,0,0,25,<=50K,Private,Some College,Sales,USA
50,305319,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Dropout,Blue-Collar,USA
58,185459,Married-civ-spouse,Husband,White,Male,0,0,45,<=50K,Private,High School,Blue-Collar,USA
29,115677,Never-married,Own-child,White,Male,0,0,42,<=50K,Private,Dropout,Blue-Collar,USA
29,236992,Married-civ-spouse,Husband,Black,Male,0,0,50,<=50K,Private,High School,Service,USA
27,169748,Divorced,Not-in-family,White,Male,0,0,40,<=50K,Private,High School,Blue-Collar,USA
19,69151,Never-married,Own-child,White,Male,0,0,25,<=50K,Private,Dropout,Blue-Collar,USA
48,164423,Divorced,Unmarried,White,Female,0,0,40,<=50K,Private,High School,Blue-Collar,USA
33,108438,Married-civ-spouse,Husband,White,Male,0,0,60,>50K,Private,Some College,White-Collar,USA
18,89760,Never-married,Own-child,White,Female,0,0,20,<=50K,Private,Dropout,Service,USA
55,254949,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Government,High School,Blue-Collar,USA
25,570821,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Some College,Blue-Collar,USA
24,182117,Never-married,Own-child,White,Male,0,0,28,<=50K,Private,Bachelors,White-Collar,USA
37,190759,Married-civ-spouse,Husband,White,Male,0,0,60,>50K,Self-Employed,Some College,Sales,USA
33,111696,Married-civ-spouse,Husband,White,Male,0,0,45,<=50K,Private,Some College,White-Collar,USA
37,32239,Divorced,Not-in-family,White,Male,27828,0,40,>50K,Self-Employed,High School,Blue-Collar,USA
39,129573,Never-married,Not-in-family,White,Male,0,1741,40,<=50K,Government,Bachelors,White-Collar,USA
47,72333,Divorced,Unmarried,Asian-Pac-Islander,Female,0,0,40,<=50K,Government,High School,White-Collar,USA
57,186386,Widowed,Unmarried,White,Male,10520,0,40,>50K,Private,Bachelors,White-Collar,USA
22,61850,Never-married,Not-in-family,White,Female,0,0,40,<=50K,Private,High School,Service,USA
50,54342,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Government,High School,Blue-Collar,USA
70,174032,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,High School,Sales,USA
43,254146,Married-civ-spouse,Husband,White,Male,0,1902,40,>50K,Private,Some College,Blue-Collar,USA
34,116371,Divorced,Not-in-family,White,Female,0,0,38,<=50K,Private,High School,Service,USA
62,291904,Divorced,Not-in-family,Black,Female,0,0,20,<=50K,Private,High School,Service,USA
60,76127,Married-civ-spouse,Husband,White,Male,0,0,35,>50K,Private,Some College,White-Collar,USA
24,155913,Married-civ-spouse,Husband,White,Male,0,0,44,<=50K,Private,Bachelors,White-Collar,USA
39,105813,Married-civ-spouse,Husband,White,Male,3908,0,72,<=50K,Private,High School,Blue-Collar,USA
51,373448,Married-civ-spouse,Husband,White,Male,0,2002,40,<=50K,Private,Some College,White-Collar,USA
35,379959,Divorced,Not-in-family,White,Female,0,0,40,<=50K,Private,High School,Service,USA
19,271521,Never-married,Other-relative,Asian-Pac-Islander,Male,0,0,24,<=50K,Private,High School,Service,USA
26,73392,Never-married,Own-child,Amer-Indian-Eskimo,Male,0,0,30,<=50K,Government,High School,Blue-Collar,USA
36,36635,Never-married,Unmarried,White,Female,0,0,25,<=50K,Self-Employed,Some College,Service,USA
25,237065,Divorced,Own-child,Black,Male,0,0,38,<=50K,Private,Some College,Service,USA
29,86613,Never-married,Not-in-family,White,Male,0,0,20,<=50K,Private,Dropout,Service,Central America
28,192283,Married-spouse-absent,Not-in-family,White,Female,0,0,80,>50K,Private,Advanced,Sales,USA
39,357118,Never-married,Not-in-family,White,Female,0,1974,40,<=50K,Private,Bachelors,White-Collar,USA
22,349368,Never-married,Own-child,White,Female,0,0,30,<=50K,Private,Bachelors,White-Collar,USA
52,202452,Divorced,Not-in-family,White,Female,0,0,43,<=50K,Government,High School,White-Collar,USA
27,200802,Separated,Own-child,White,Female,0,0,40,<=50K,Private,Some College,White-Collar,USA
21,73514,Never-married,Own-child,Asian-Pac-Islander,Female,0,0,40,<=50K,Government,High School,Service,USA
26,102875,Never-married,Own-child,White,Female,0,0,40,<=50K,Private,Some College,Sales,Asia
43,174395,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,Government,Advanced,White-Collar,USA
39,30916,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,High School,Blue-Collar,USA
39,132879,Married-civ-spouse,Husband,White,Male,0,0,42,>50K,Private,Advanced,White-Collar,USA
35,267798,Divorced,Unmarried,White,Male,0,0,40,<=50K,Private,High School,Blue-Collar,USA
28,65171,Married-civ-spouse,Husband,White,Male,0,0,70,<=50K,Private,Some College,Support,USA
34,143766,Never-married,Own-child,White,Male,0,0,40,<=50K,Government,Some College,Service,USA
37,111268,Never-married,Own-child,White,Female,0,0,32,<=50K,Self-Employed,Some College,Blue-Collar,USA
24,278391,Never-married,Unmarried,White,Male,0,0,50,<=50K,Private,High School,White-Collar,USA
47,162236,Never-married,Not-in-family,White,Female,0,0,40,<=50K,Self-Employed,Bachelors,Blue-Collar,USA
31,259705,Never-married,Own-child,White,Female,0,0,40,<=50K,Private,High School,Blue-Collar,USA
61,227266,Divorced,Not-in-family,White,Female,0,0,40,<=50K,Private,High School,Support,USA
34,127651,Married-civ-spouse,Husband,White,Male,0,0,45,>50K,Private,High School,White-Collar,USA
62,76720,Married-civ-spouse,Wife,White,Female,0,0,40,<=50K,Government,Bachelors,White-Collar,USA
31,357145,Never-married,Own-child,White,Female,0,0,48,<=50K,Self-Employed,Advanced,White-Collar,USA
51,158746,Married-civ-spouse,Husband,White,Male,0,1902,60,>50K,Private,Bachelors,White-Collar,USA
44,69236,Divorced,Not-in-family,Asian-Pac-Islander,Male,0,0,40,<=50K,Private,Some College,White-Collar,Asia
53,111939,Married-civ-spouse,Husband,White,Male,0,0,35,<=50K,Private,Bachelors,Service,USA
52,168539,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Self-Employed,Bachelors,White-Collar,USA
28,33798,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Some College,Blue-Collar,USA
32,220690,Divorced,Not-in-family,White,Male,0,0,33,<=50K,Private,Dropout,Service,USA
46,139268,Married-civ-spouse,Husband,White,Male,0,0,45,>50K,Private,Advanced,White-Collar,USA
29,198493,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Government,Some College,Service,USA
30,37210,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Some College,Blue-Collar,USA
22,157783,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,35,<=50K,Private,High School,Service,Asia
24,257500,Separated,Own-child,Black,Female,0,0,40,<=50K,Private,High School,Blue-Collar,USA
29,194640,Never-married,Own-child,White,Male,0,0,40,<=50K,Private,High School,Blue-Collar,USA
46,206707,Divorced,Not-in-family,White,Female,0,0,40,<=50K,Private,Some College,Blue-Collar,USA
26,171114,Never-married,Own-child,White,Female,0,0,40,<=50K,Private,Bachelors,White-Collar,USA
23,307149,Never-married,Own-child,White,Female,0,0,25,<=50K,Private,Bachelors,White-Collar,USA
40,125206,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Self-Employed,Advanced,White-Collar,USA
41,195821,Married-civ-spouse,Wife,White,Female,0,1902,40,>50K,Private,Advanced,White-Collar,USA
63,165775,Married-civ-spouse,Husband,White,Male,0,0,21,<=50K,Private,High School,Sales,USA
44,57600,Married-civ-spouse,Wife,White,Female,0,0,38,<=50K,Private,Some College,White-Collar,USA
30,261023,Divorced,Unmarried,White,Male,0,0,50,<=50K,Private,Some College,Blue-Collar,USA
39,208109,Married-civ-spouse,Husband,White,Male,0,0,60,>50K,Self-Employed,High School,Blue-Collar,USA
